resp_MR_easy_2.keys,resp_MR_easy_2.corr,resp_MR_easy_2.rt,space_perehod_MRtrain.keys,space_perehod_MRtrain.rt,training_MR.thisRepN,training_MR.thisTrialN,training_MR.thisN,training_MR.thisIndex,training_MR.ran,train_stim,train_base,train_correctAns,Индивидуальный_код,date,expName,psychopyVersion,OS,frameRate,key_resp_SE_2.keys,key_resp_SE_2.corr,key_resp_SE_2.rt,space_perehod_STtrain.keys,space_perehod_STtrain.rt,train_sternberg.thisRepN,train_sternberg.thisTrialN,train_sternberg.thisN,train_sternberg.thisIndex,train_sternberg.ran,resp1_2.text,resp2_2.text,resp3_2.text,mouse_MSe_2.x,mouse_MSe_2.y,mouse_MSe_2.leftButton,mouse_MSe_2.midButton,mouse_MSe_2.rightButton,mouse_MSe_2.time,mouse_MSe_2.clicked_name,train_MS.thisRepN,train_MS.thisTrialN,train_MS.thisN,train_MS.thisIndex,train_MS.ran,train_noun1,train_noun2,train_noun3,slider.response,tlx_training.thisRepN,tlx_training.thisTrialN,tlx_training.thisN,tlx_training.thisIndex,tlx_training.ran,head,question,left,right,sequence,target_present,control,task_type,task_level,key_resp_SM.keys,key_resp_SM.corr,key_resp_SM.rt,space_perehod_SM.keys,space_perehod_SM.rt,sternberg_medium_loop.thisRepN,sternberg_medium_loop.thisTrialN,sternberg_medium_loop.thisN,sternberg_medium_loop.thisIndex,sternberg_medium_loop.ran,T/Q,nasa_tlx_loop_Sm.thisRepN,nasa_tlx_loop_Sm.thisTrialN,nasa_tlx_loop_Sm.thisN,nasa_tlx_loop_Sm.thisIndex,nasa_tlx_loop_Sm.ran,Sm.thisRepN,Sm.thisTrialN,Sm.thisN,Sm.thisIndex,Sm.ran,all.thisRepN,all.thisTrialN,all.thisN,all.thisIndex,all.ran,E_rotation,M_rotation,H_rotation,E_span,M_span,H_span,E_Sternberg,M_Sternberg,H_Sternberg,noun1,noun2,noun3,noun4,noun5,resp1_MSm.text,resp2_MSm.text,resp3_MSm.text,resp4_MSm.text,resp5_MSm.text,MS_medium.thisRepN,MS_medium.thisTrialN,MS_medium.thisN,MS_medium.thisIndex,MS_medium.ran,nasa_tlx_loop_MSm.thisRepN,nasa_tlx_loop_MSm.thisTrialN,nasa_tlx_loop_MSm.thisN,nasa_tlx_loop_MSm.thisIndex,nasa_tlx_loop_MSm.ran,MSm.thisRepN,MSm.thisTrialN,MSm.thisN,MSm.thisIndex,MSm.ran,base_position,correctAns,rotated_pic,base_pic,X,Z,resp_MR_hard.keys,resp_MR_hard.corr,resp_MR_hard.rt,space_perehod_MRh.keys,space_perehod_MRh.rt,MR_hard_loop.thisRepN,MR_hard_loop.thisTrialN,MR_hard_loop.thisN,MR_hard_loop.thisIndex,MR_hard_loop.ran,nasa_tlx_loop_MRh.thisRepN,nasa_tlx_loop_MRh.thisTrialN,nasa_tlx_loop_MRh.thisN,nasa_tlx_loop_MRh.thisIndex,nasa_tlx_loop_MRh.ran,MRh.thisRepN,MRh.thisTrialN,MRh.thisN,MRh.thisIndex,MRh.ran,key_resp_SE.keys,key_resp_SE.corr,key_resp_SE.rt,space_perehod_SE.keys,space_perehod_SE.rt,sternberg_easy_loop.thisRepN,sternberg_easy_loop.thisTrialN,sternberg_easy_loop.thisN,sternberg_easy_loop.thisIndex,sternberg_easy_loop.ran,nasa_tlx_loop_Se.thisRepN,nasa_tlx_loop_Se.thisTrialN,nasa_tlx_loop_Se.thisN,nasa_tlx_loop_Se.thisIndex,nasa_tlx_loop_Se.ran,Se.thisRepN,Se.thisTrialN,Se.thisN,Se.thisIndex,Se.ran,noun6,noun7,resp1_MSh.text,resp2_MSh.text,resp3_MSh.text,resp4_MSh.text,resp5_MSh.text,resp6_MSh.text,resp7_MSh.text,MS_hard.thisRepN,MS_hard.thisTrialN,MS_hard.thisN,MS_hard.thisIndex,MS_hard.ran,nasa_tlx_loop_MSh.thisRepN,nasa_tlx_loop_MSh.thisTrialN,nasa_tlx_loop_MSh.thisN,nasa_tlx_loop_MSh.thisIndex,nasa_tlx_loop_MSh.ran,MSh.thisRepN,MSh.thisTrialN,MSh.thisN,MSh.thisIndex,MSh.ran,resp1.text,resp2.text,resp3.text,MS_easy.thisRepN,MS_easy.thisTrialN,MS_easy.thisN,MS_easy.thisIndex,MS_easy.ran,nasa_tlx_loop_MSe.thisRepN,nasa_tlx_loop_MSe.thisTrialN,nasa_tlx_loop_MSe.thisN,nasa_tlx_loop_MSe.thisIndex,nasa_tlx_loop_MSe.ran,MSe.thisRepN,MSe.thisTrialN,MSe.thisN,MSe.thisIndex,MSe.ran,resp_MR_easy.keys,resp_MR_easy.corr,resp_MR_easy.rt,space_perehod_MRe.keys,space_perehod_MRe.rt,MR_easy_loop.thisRepN,MR_easy_loop.thisTrialN,MR_easy_loop.thisN,MR_easy_loop.thisIndex,MR_easy_loop.ran,nasa_tlx_loop_MRe.thisRepN,nasa_tlx_loop_MRe.thisTrialN,nasa_tlx_loop_MRe.thisN,nasa_tlx_loop_MRe.thisIndex,nasa_tlx_loop_MRe.ran,MRe.thisRepN,MRe.thisTrialN,MRe.thisN,MRe.thisIndex,MRe.ran,resp_MR_medium.keys,resp_MR_medium.corr,resp_MR_medium.rt,space_perehod_MRm.keys,space_perehod_MRm.rt,MR_medium_loop.thisRepN,MR_medium_loop.thisTrialN,MR_medium_loop.thisN,MR_medium_loop.thisIndex,MR_medium_loop.ran,nasa_tlx_loop_MRm.thisRepN,nasa_tlx_loop_MRm.thisTrialN,nasa_tlx_loop_MRm.thisN,nasa_tlx_loop_MRm.thisIndex,nasa_tlx_loop_MRm.ran,MRm.thisRepN,MRm.thisTrialN,MRm.thisN,MRm.thisIndex,MRm.ran,resp_S_H_trials.keys,resp_S_H_trials.corr,resp_S_H_trials.rt,space_perehod_SH.keys,space_perehod_SH.rt,sternberg_hard_loop.thisRepN,sternberg_hard_loop.thisTrialN,sternberg_hard_loop.thisN,sternberg_hard_loop.thisIndex,sternberg_hard_loop.ran,nasa_tlx_loop_Sh.thisRepN,nasa_tlx_loop_Sh.thisTrialN,nasa_tlx_loop_Sh.thisN,nasa_tlx_loop_Sh.thisIndex,nasa_tlx_loop_Sh.ran,Sh.thisRepN,Sh.thisTrialN,Sh.thisN,Sh.thisIndex,Sh.ran,key_resp_end.keys
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mental_rotation,2,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4,0]",right,images/combined/9_b_x_45_y_0_z_270.png,images/base/9_b.png,45,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,4.151,space,0.1494,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mental_rotation,2,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4,0]",left,images/combined/10_a_x_45_y_0_z_90.png,images/base/10_b.png,45,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,6.3831,space,0.2009,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mental_rotation,2,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4,0]",left,images/combined/14_a_x_45_y_0_z_90.png,images/base/14_b.png,45,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,3.5231,space,0.2491,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05925971,,,,,,Умственная нагрузка,"Как много умственных усилий, как вам показалось на первый взгляд, требовалось для выполнения задания?",Низкая,Высокая,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00740831,,,,,,Физическая нагрузка,"Как много физических усилий, как вам показалось на первый взгляд, пришлось приложить для выполнения задания?",Низкая,Высокая,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.829629856,,,,,,Давление времени,"Нужно было торопиться, чтобы выполнить задание, или можно было работать в своём темпе?",Слабое,Сильное,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00740831,,,,,,Успешность выполнения,"Как вы думаете, насколько успешно было выполнено задание?",Совсем не выполнено,Полностью выполнено,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98518609,,,,,,Усилия,Сколько усилий на самом деле вы приложили для выполнения задания?,Мало,Много,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.970370822,,,,,,Уровень фрустрации,Насколько напряженным и раздражающим было задание?,Низкий,Высокий,,,,mental_rotation,2,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Ч"",""Й"",""Б"",""Н"",""Р"",""Т"",""Ж"",""М"",""П"",""Л"",""Г"",""В""]",1,Р,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.0221,space,0.7996,0,0,0,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Й"",""П"",""В"",""К"",""Ч"",""Ж"",""Л"",""Ц"",""М"",""Р"",""З"",""Ш""]",1,П,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.8339,space,0.315,1,0,1,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""П"",""Д"",""Ш"",""К"",""С"",""Ж"",""Н"",""Й"",""М"",""Ч"",""Ф"",""Х""]",1,П,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.8503,space,0.2163,2,0,2,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Б"",""Й"",""Г"",""П"",""З"",""Ц"",""Н"",""В"",""С"",""Л"",""Ф"",""Р""]",1,Н,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.817,space,0.1702,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Ч"",""Л"",""Ф"",""С"",""К"",""Б"",""З"",""Ж"",""Ш"",""Т"",""Г"",""М""]",1,Ж,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.717,space,0.1503,4,0,4,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Б"",""Г"",""В"",""Н"",""Ф"",""Щ"",""Х"",""К"",""Ч"",""З"",""С"",""Д""]",1,Ф,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.6666,space,0.199,5,0,5,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Й"",""Ж"",""Н"",""Х"",""Ф"",""З"",""С"",""Р"",""К"",""Л"",""П"",""Ц""]",1,Н,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.7347,space,0.3293,6,0,6,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""В"",""С"",""Ц"",""Р"",""Х"",""З"",""Щ"",""Б"",""Й"",""Т"",""Н"",""К""]",0,М,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.6835,space,0.2322,7,0,7,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""К"",""Ц"",""Н"",""Т"",""М"",""Г"",""З"",""Б"",""Р"",""Ф"",""Щ"",""П""]",1,П,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.8947,space,0.1644,8,0,8,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Й"",""К"",""Б"",""Щ"",""Л"",""Г"",""Х"",""Н"",""Ж"",""Ш"",""Ч"",""С""]",0,П,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.7175,space,0.1657,9,0,9,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Т"",""М"",""Н"",""Ф"",""Щ"",""Х"",""Р"",""Ч"",""З"",""Л"",""Ц"",""Ш""]",1,М,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.7836,space,0.1198,10,0,10,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Х"",""П"",""Щ"",""Н"",""Т"",""Д"",""Л"",""Г"",""К"",""М"",""Ш"",""Ц""]",1,Ц,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.7349,space,0.3687,11,0,11,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Б"",""Х"",""Г"",""Щ"",""Ш"",""К"",""Р"",""Н"",""Т"",""М"",""Д"",""Й""]",1,Д,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.633,space,0.2323,12,0,12,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Р"",""Ц"",""В"",""Н"",""К"",""Д"",""Б"",""Ж"",""С"",""Ф"",""Т"",""Х""]",0,Щ,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.5167,space,0.1528,13,0,13,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Ч"",""Й"",""Ц"",""Р"",""К"",""Д"",""П"",""Н"",""Щ"",""Л"",""Г"",""З""]",1,Щ,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.2526,space,0.1627,14,0,14,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Щ"",""Г"",""К"",""Л"",""Н"",""Р"",""С"",""Х"",""Б"",""З"",""Т"",""М""]",1,Г,sternberg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.2996,space,0.1822,15,0,15,0,1,,,,,,,,,,,
,,,,,,,,,,,,,014ERAI,2022-06-16_13h57.46.683,entire_exp,2022.1.1,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.02963053,,,,,,Умственная нагрузка,"Как много умственных усилий, как вам показалось на первый взгляд, требовалось для выполнения задания?",Низкая,Высокая,,,,sternberg,3,,,,,,,,,,,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,
